,BGT,difficulty,power
16260,1.0,22896271,0.1
16261,3.0,23254025,0.1
16262,25.0,22527336,0.1
16263,13.0,22527336,0.1
16264,2.0,22879325,0.1
16265,8.0,22879325,0.1
16266,23.0,22164346,0.1
16267,5.0,22510663,0.1
16268,15.0,22158933,0.1
16269,13.0,22158933,0.1
16270,6.0,22505166,0.1
16271,4.0,22856809,0.1
16272,2.0,23213946,0.1
16273,1.0,23576663,0.1
16274,34.0,22471506,0.1
16275,17.0,22120388,0.1
16276,2.0,22466019,0.1
16277,6.0,22817050,0.1
16278,50.0,20677951,0.1
16279,2.0,21001043,0.1
16280,4.0,21329184,0.1
16281,4.0,21662452,0.1
16282,1.0,22000927,0.1
16283,7.0,22000927,0.1
16284,2.0,22344691,0.1
16285,5.0,22693826,0.1
16286,1.0,23048417,0.1
16287,7.0,23048417,0.1
16288,1.0,23408548,0.1
16289,9.0,23408548,0.1
16290,12.0,23408548,0.1
16291,27.0,22677030,0.1
16292,9.0,22677030,0.1
16293,25.0,21968372,0.1
16294,15.0,21625116,0.1
16295,1.0,21963008,0.1
16296,16.0,21619836,0.1
16297,26.0,20944216,0.1
16298,11.0,20944216,0.1
16299,14.0,20616962,0.1
16300,13.0,20616962,0.1
16301,2.0,20939102,0.1
16302,1.0,21266275,0.1
16303,14.0,20933989,0.1
16304,18.0,20606895,0.1
16305,11.0,20606895,0.1
16306,7.0,20606895,0.1
16307,3.0,20928877,0.1
16308,2.0,21255890,0.1
16309,2.0,21588013,0.1
16310,2.0,21925325,0.1
16311,3.0,22267908,0.1
16312,17.0,21919971,0.1
16313,2.0,22262470,0.1
16314,7.0,22262470,0.1
16315,8.0,22262470,0.1
16316,1.0,22610321,0.1
16317,2.0,22963607,0.1
16318,9.0,22963607,0.1
16319,2.0,23322413,0.1
16320,6.0,23686825,0.1
16321,6.0,24056931,0.1
16322,3.0,24432820,0.1
16323,33.0,23287531,0.1
16324,5.0,23651398,0.1
16325,13.0,23651398,0.1
16326,6.0,24020951,0.1
16327,5.0,24396278,0.1
16328,7.0,24396278,0.1
16329,7.0,24396278,0.1
16330,8.0,24396278,0.1
16331,6.0,24777469,0.1
16332,5.0,25164616,0.1
16333,4.0,25557813,0.1
16334,3.0,25957153,0.1
16335,29.0,24740411,0.1
16336,18.0,24353842,0.1
16337,2.0,24734370,0.1
16338,2.0,25120844,0.1
16339,11.0,25120844,0.1
16340,2.0,25513357,0.1
16341,12.0,25513357,0.1
16342,1.0,25912003,0.1
16343,4.0,26316878,0.1
16344,1.0,26728079,0.1
16345,1.0,27145705,0.1
16346,1.0,27569856,0.1
16347,2.0,28000635,0.1
16348,5.0,28438144,0.1
16349,4.0,28882490,0.1
16350,7.0,28882490,0.1
16351,20.0,28431201,0.1
16352,20.0,27986963,0.1
16353,3.0,28424259,0.1
16354,2.0,28868388,0.1
16355,4.0,29319456,0.1
16356,8.0,29319456,0.1
16357,15.0,28861339,0.1
16358,3.0,29312297,0.1
16359,13.0,29312297,0.1
16360,2.0,29770301,0.1
16361,2.0,30235461,0.1
16362,9.0,30235461,0.1
16363,3.0,30707890,0.1
16364,36.0,28788646,0.1
16365,26.0,27889000,0.1
16366,4.0,28324765,0.1
16367,9.0,28324765,0.1
16368,7.0,28324765,0.1
16369,5.0,28767339,0.1
16370,29.0,27418869,0.1
16371,1.0,27847288,0.1
16372,1.0,28282401,0.1
16373,14.0,27840488,0.1
16374,8.0,27840488,0.1
16375,7.0,27840488,0.1
16376,2.0,28275495,0.1
16377,2.0,28717299,0.1
16378,2.0,29166006,0.1
16379,14.0,28710287,0.1
16380,22.0,27813090,0.1
16381,19.0,27378510,0.1
16382,3.0,27806299,0.1
16383,1.0,28240772,0.1
16384,15.0,27799509,0.1
16385,1.0,28233876,0.1
16386,22.0,27351567,0.1
16387,12.0,27351567,0.1
16388,2.0,27778935,0.1
16389,21.0,26910843,0.1
16390,6.0,27331324,0.1
16391,8.0,27331324,0.1
16392,3.0,27758375,0.1
16393,1.0,28192099,0.1
16394,3.0,28632600,0.1
16395,2.0,29079984,0.1
16396,16.0,28625609,0.1
16397,8.0,28625609,0.1
16398,7.0,28625609,0.1
16399,2.0,29072884,0.1
16400,12.0,29072884,0.1
16401,18.0,28618620,0.1
16402,29.0,27277122,0.1
16403,20.0,26850916,0.1
16404,7.0,26850916,0.1
16405,1.0,27270461,0.1
16406,22.0,26418259,0.1
16407,7.0,26418259,0.1
16408,23.0,25592688,0.1
16409,13.0,25592688,0.1
16410,4.0,25992573,0.1
16411,6.0,26398706,0.1
16412,23.0,25573746,0.1
16413,16.0,25174156,0.1
16414,2.0,25567502,0.1
16415,2.0,25966994,0.1
16416,7.0,25966994,0.1
16417,5.0,26372728,0.1
16418,1.0,26784801,0.1
16419,2.0,27203313,0.1
16420,1.0,27628364,0.1
16421,5.0,28060057,0.1
16422,3.0,28498495,0.1
16423,24.0,27607917,0.1
16424,36.0,25882422,0.1
16425,2.0,26286834,0.1
16426,10.0,26286834,0.1
16427,8.0,26286834,0.1
16428,2.0,26697565,0.1
16429,12.0,26697565,0.1
16430,10.0,26697565,0.1
16431,6.0,27114714,0.1
16432,1.0,27538381,0.1
16433,5.0,27968668,0.1
16434,7.0,27968668,0.1
16435,22.0,27094647,0.1
16436,3.0,27518000,0.1
16437,3.0,27947968,0.1
16438,7.0,27947968,0.1
16439,15.0,27511281,0.1
16440,3.0,27941144,0.1
16441,3.0,28377724,0.1
16442,11.0,28377724,0.1
16443,13.0,28377724,0.1
16444,13.0,28377724,0.1
16445,15.0,27934322,0.1
16446,11.0,27934322,0.1
16447,18.0,27497848,0.1
16448,12.0,27497848,0.1
16449,13.0,27497848,0.1
16450,4.0,27927501,0.1
16451,6.0,28363868,0.1
16452,4.0,28807053,0.1
16453,16.0,28356942,0.1
16454,7.0,28356942,0.1
16455,8.0,28356942,0.1
16456,6.0,28800019,0.1
16457,4.0,29250019,0.1
16458,15.0,28792987,0.1
16459,3.0,29242877,0.1
16460,10.0,29242877,0.1
16461,17.0,28785957,0.1
16462,6.0,29235737,0.1
16463,14.0,28778928,0.1
16464,19.0,28329257,0.1
16465,6.0,28771901,0.1
16466,7.0,28771901,0.1
16467,5.0,29221461,0.1
16468,8.0,29221461,0.1
16469,16.0,28764875,0.1
16470,18.0,28315423,0.1
16471,18.0,27872994,0.1
16472,16.0,27437478,0.1
16473,14.0,27008767,0.1
16474,3.0,27430778,0.1
16475,2.0,27859383,0.1
16476,4.0,28294685,0.1
16477,6.0,28736789,0.1
16478,8.0,28736789,0.1
16479,2.0,29185801,0.1
16480,5.0,29641829,0.1
16481,7.0,29641829,0.1
16482,20.0,29178675,0.1
16483,14.0,28722758,0.1
16484,19.0,28273964,0.1
16485,7.0,28273964,0.1
16486,1.0,28715744,0.1
16487,9.0,28715744,0.1
16488,14.0,28267060,0.1
16489,3.0,28708732,0.1
16490,9.0,28708732,0.1
16491,3.0,29157305,0.1
16492,4.0,29612887,0.1
16493,17.0,29150185,0.1
16494,22.0,28239241,0.1
16495,1.0,28680479,0.1
16496,11.0,28680479,0.1
16497,16.0,28232346,0.1
16498,28.0,26908954,0.1
16499,5.0,27329406,0.1
16500,1.0,27756427,0.1
16501,4.0,28190121,0.1
16502,6.0,28630591,0.1
16503,3.0,29077943,0.1
16504,1.0,29532285,0.1
16505,1.0,29993726,0.1
16506,17.0,29525074,0.1
16507,11.0,29525074,0.1
16508,2.0,29986403,0.1
16509,24.0,29049327,0.1
16510,25.0,28141535,0.1
16511,32.0,26822400,0.1
16512,6.0,27241500,0.1
16513,5.0,27667148,0.1
16514,1.0,28099447,0.1
16515,3.0,28538500,0.1
16516,21.0,27646671,0.1
16517,23.0,26782712,0.1
16518,3.0,27201191,0.1
16519,6.0,27626209,0.1
16520,5.0,28057868,0.1
16521,4.0,28496272,0.1
16522,21.0,27605763,0.1
16523,2.0,28037103,0.1
16524,14.0,27599023,0.1
16525,5.0,28030257,0.1
16526,2.0,28468229,0.1
16527,11.0,28468229,0.1
16528,2.0,28913045,0.1
16529,4.0,29364811,0.1
16530,25.0,28447160,0.1
16531,7.0,28447160,0.1
16532,11.0,28447160,0.1
16533,13.0,28447160,0.1
16534,2.0,28891646,0.1
16535,12.0,28891646,0.1
16536,4.0,29343077,0.1
16537,3.0,29801562,0.1
16538,6.0,30267211,0.1
16539,8.0,30267211,0.1
16540,20.0,29794285,0.1
16541,9.0,29794285,0.1
16542,3.0,30259820,0.1
16543,7.0,30259820,0.1
16544,4.0,30732629,0.1
16545,5.0,31212826,0.1
16546,5.0,31700526,0.1
16547,34.0,30214563,0.1
16548,25.0,29270357,0.1
16549,4.0,29727706,0.1
16550,16.0,29263210,0.1
16551,3.0,29720447,0.1
16552,2.0,30184828,0.1
16553,14.0,29713190,0.1
16554,12.0,29713190,0.1
16555,9.0,29713190,0.1
16556,13.0,29713190,0.1
16557,26.0,28784652,0.1
16558,22.0,27885131,0.1
16559,2.0,28320836,0.1
16560,24.0,27435809,0.1
16561,11.0,27435809,0.1
16562,11.0,27435809,0.1
16563,23.0,26578439,0.1
16564,26.0,25747862,0.1
16565,1.0,26150172,0.1
16566,5.0,26558768,0.1
16567,2.0,26973748,0.1
16568,4.0,27395212,0.1
16569,24.0,26539111,0.1
16570,2.0,26953784,0.1
16571,21.0,26111478,0.1
16572,4.0,26519469,0.1
16573,5.0,26933835,0.1
16574,12.0,26933835,0.1
16575,4.0,27354676,0.1
16576,4.0,27782092,0.1
16577,5.0,28216187,0.1
16578,1.0,28657064,0.1
16579,7.0,28657064,0.1
16580,12.0,28657064,0.1
16581,9.0,28657064,0.1
16582,18.0,28209297,0.1
16583,1.0,28650067,0.1
16584,2.0,29097724,0.1
16585,4.0,29552375,0.1
16586,6.0,30014130,0.1
16587,22.0,29076188,0.1
16588,2.0,29530503,0.1
16589,7.0,29530503,0.1
16590,4.0,29991917,0.1
16591,11.0,29991917,0.1
16592,37.0,28117422,0.1
16593,6.0,28556756,0.1
16594,1.0,29002955,0.1
16595,1.0,29456126,0.1
16596,9.0,29456126,0.1
16597,4.0,29916377,0.1
16598,2.0,30383820,0.1
16599,9.0,30383820,0.1
16600,16.0,29909072,0.1
16601,35.0,28039755,0.1
16602,11.0,28039755,0.1
16603,7.0,28039755,0.1
16604,3.0,28477876,0.1
16605,8.0,28477876,0.1
16606,19.0,28032909,0.1
16607,2.0,28470923,0.1
16608,3.0,28915781,0.1
16609,3.0,29367590,0.1
16610,8.0,29367590,0.1
16611,6.0,29826458,0.1
16612,10.0,29826458,0.1
16613,24.0,28894381,0.1
16614,6.0,29345855,0.1
16615,9.0,29345855,0.1
16616,3.0,29804383,0.1
16617,3.0,30270076,0.1
16618,21.0,29324136,0.1
16619,7.0,29324136,0.1
16620,5.0,29782325,0.1
16621,19.0,29316976,0.1
16622,6.0,29775053,0.1
16623,4.0,30240288,0.1
16624,2.0,30712792,0.1
16625,3.0,31192679,0.1
16626,15.0,30705293,0.1
16627,15.0,30225522,0.1
16628,4.0,30697795,0.1
16629,8.0,30697795,0.1
16630,13.0,30697795,0.1
16631,1.0,31177448,0.1
16632,6.0,31664595,0.1
16633,5.0,32159354,0.1
16634,37.0,30149394,0.1
16635,4.0,30620478,0.1
16636,14.0,30142033,0.1
16637,3.0,30613002,0.1
16638,16.0,30134673,0.1
16639,3.0,30605527,0.1
16640,29.0,29170892,0.1
16641,8.0,29170892,0.1
16642,10.0,29170892,0.1
16643,66.0,25524530,0.1
16644,3.0,25923350,0.1
16645,1.0,26328402,0.1
16646,10.0,26328402,0.1
16647,6.0,26739783,0.1
16648,9.0,26739783,0.1
16649,13.0,26739783,0.1
16650,4.0,27157592,0.1
16651,11.0,27157592,0.1
16652,22.0,26308917,0.1
16653,1.0,26719993,0.1
16654,19.0,26302493,0.1
16655,15.0,25891516,0.1
16656,9.0,25891516,0.1
16657,5.0,26296070,0.1
16658,7.0,26296070,0.1
16659,1.0,26706946,0.1
16660,6.0,27124242,0.1
16661,1.0,27548058,0.1
16662,13.0,27548058,0.1
16663,10.0,27548058,0.1
16664,2.0,27978496,0.1
16665,6.0,28415660,0.1
16666,1.0,28859654,0.1
16667,6.0,29310586,0.1
16668,5.0,29768563,0.1
16669,3.0,30233696,0.1
16670,7.0,30233696,0.1
16671,17.0,29761294,0.1
16672,5.0,30226314,0.1
16673,8.0,30226314,0.1
16674,20.0,29754027,0.1
16675,3.0,30218933,0.1
16676,3.0,30691103,0.1
16677,10.0,30691103,0.1
16678,3.0,31170651,0.1
16679,15.0,30683609,0.1
16680,13.0,30683609,0.1
16681,16.0,30204177,0.1
16682,3.0,30676117,0.1
16683,30.0,29238174,0.1
16684,14.0,28781327,0.1
16685,3.0,29231035,0.1
16686,14.0,28774300,0.1
16687,20.0,28324701,0.1
16688,13.0,28324701,0.1
16689,2.0,28767274,0.1
16690,1.0,29216762,0.1
16691,16.0,28760250,0.1
16692,11.0,28760250,0.1
16693,4.0,29209628,0.1
16694,3.0,29666028,0.1
16695,50.0,26884837,0.1
16696,1.0,27304912,0.1
16697,7.0,27304912,0.1
16698,9.0,27304912,0.1
16699,13.0,27304912,0.1
16700,17.0,26878272,0.1
16701,18.0,26458299,0.1
16702,4.0,26871709,0.1
16703,3.0,27291579,0.1
16704,5.0,27718009,0.1
16705,1.0,28151102,0.1
16706,26.0,27271380,0.1
16707,22.0,26419149,0.1
16708,42.0,24355152,0.1
16709,8.0,24355152,0.1
16710,15.0,23974602,0.1
16711,5.0,24349205,0.1
16712,16.0,23968748,0.1
16713,1.0,24343259,0.1
16714,2.0,24723622,0.1
16715,8.0,24723622,0.1
16716,9.0,24723622,0.1
16717,6.0,25109928,0.1
16718,7.0,25109928,0.1
16719,21.0,24325242,0.1
16720,15.0,23945160,0.1
16721,1.0,24319303,0.1
16722,4.0,24699292,0.1
16723,13.0,24699292,0.1
16724,3.0,25085218,0.1
16725,20.0,24693261,0.1
16726,17.0,24307428,0.1
16727,17.0,23927624,0.1
16728,2.0,24301493,0.1
16729,3.0,24681203,0.1
16730,14.0,24295559,0.1
16731,15.0,23915940,0.1
16732,9.0,23915940,0.1
16733,12.0,23915940,0.1
16734,6.0,24289626,0.1
16735,1.0,24669151,0.1
16736,2.0,25054606,0.1
16737,12.0,25054606,0.1
16738,4.0,25446084,0.1
16739,13.0,25446084,0.1
16740,5.0,25843679,0.1
16741,8.0,25843679,0.1
16742,29.0,24632256,0.1
16743,14.0,24247377,0.1
16744,6.0,24626242,0.1
16745,1.0,25011027,0.1
16746,26.0,24229432,0.1
16747,8.0,24229432,0.1
16748,8.0,24229432,0.1
16749,24.0,23472262,0.1
16750,12.0,23472262,0.1
16751,2.0,23839016,0.1
16752,2.0,24211500,0.1
16753,6.0,24589804,0.1
16754,2.0,24974019,0.1
16755,17.0,24583799,0.1
16756,8.0,24583799,0.1
16757,3.0,24967920,0.1
16758,4.0,25358043,0.1
16759,27.0,24565604,0.1
16760,6.0,24949441,0.1
16761,20.0,24559605,0.1
16762,1.0,24943348,0.1
16763,1.0,25333087,0.1
16764,9.0,25333087,0.1
16765,5.0,25728916,0.1
16766,4.0,26130930,0.1
16767,15.0,25722634,0.1
16768,7.0,25722634,0.1
16769,9.0,25722634,0.1
16770,4.0,26124550,0.1
16771,2.0,26532746,0.1
16772,24.0,25703597,0.1
16773,17.0,25301978,0.1
16774,15.0,24906634,0.1
16775,4.0,25295800,0.1
16776,1.0,25691046,0.1
16777,7.0,25691046,0.1
16778,1.0,26092468,0.1
16779,14.0,25684773,0.1
16780,6.0,26086097,0.1
16781,7.0,26086097,0.1
16782,3.0,26493692,0.1
16783,11.0,26493692,0.1
16784,1.0,26907655,0.1
16785,2.0,27328087,0.1
16786,3.0,27755088,0.1
16787,3.0,28188761,0.1
16788,15.0,27748311,0.1
16789,3.0,28181878,0.1
16790,3.0,28622219,0.1
16791,7.0,28622219,0.1
16792,32.0,27280552,0.1
16793,38.0,25575517,0.1
16794,1.0,25975134,0.1
16795,3.0,26380995,0.1
16796,7.0,26380995,0.1
16797,1.0,26793198,0.1
16798,8.0,26793198,0.1
16799,8.0,26793198,0.1
16800,4.0,27211841,0.1
16801,5.0,27637026,0.1
16802,9.0,27637026,0.1
16803,11.0,27637026,0.1
16804,19.0,27205197,0.1
16805,3.0,27630278,0.1
16806,8.0,27630278,0.1
16807,48.0,25471662,0.1
16808,1.0,25869656,0.1
16809,3.0,26273869,0.1
16810,1.0,26684398,0.1
16811,12.0,26684398,0.1
16812,6.0,27101341,0.1
16813,30.0,25830965,0.1
16814,18.0,25427356,0.1
16815,4.0,25824658,0.1
16816,2.0,26228168,0.1
16817,8.0,26228168,0.1
16818,1.0,26637983,0.1
16819,1.0,27054201,0.1
16820,14.0,26631479,0.1
16821,3.0,27047595,0.1
16822,3.0,27470213,0.1
16823,2.0,27899435,0.1
16824,10.0,27899435,0.1
16825,6.0,28335363,0.1
16826,2.0,28778103,0.1
16827,9.0,28778103,0.1
16828,8.0,28778103,0.1
16829,10.0,28778103,0.1
16830,5.0,29227760,0.1
16831,1.0,29684443,0.1
16832,26.0,28756804,0.1
16833,27.0,27858153,0.1
16834,40.0,26117018,0.1
16835,4.0,26525096,0.1
16836,4.0,26939550,0.1
16837,23.0,26097689,0.1
16838,10.0,26097689,0.1
16839,4.0,26505465,0.1
16840,7.0,26505465,0.1
16841,20.0,26091317,0.1
16842,11.0,26091317,0.1
16843,4.0,26498993,0.1
16844,6.0,26913039,0.1
16845,3.0,27333555,0.1
16846,18.0,26906468,0.1
16847,4.0,27326881,0.1
16848,8.0,27326881,0.1
16849,25.0,26472915,0.1
16850,2.0,26886554,0.1
16851,15.0,26466451,0.1
16852,11.0,26466451,0.1
16853,12.0,26466451,0.1
16854,26.0,25639374,0.1
16855,1.0,26039989,0.1
16856,1.0,26446863,0.1
16857,3.0,26860095,0.1
16858,12.0,26860095,0.1
16859,2.0,27279783,0.1
16860,13.0,27279783,0.1
16861,17.0,26853536,0.1
16862,4.0,27273122,0.1
16863,1.0,27699264,0.1
16864,12.0,27699264,0.1
16865,19.0,27266463,0.1
16866,7.0,27266463,0.1
16867,1.0,27692501,0.1
16868,9.0,27692501,0.1
16869,26.0,26827110,0.1
16870,17.0,26407936,0.1
16871,14.0,25995312,0.1
16872,4.0,26401488,0.1
16873,3.0,26814011,0.1
16874,30.0,25557104,0.1
16875,4.0,25956433,0.1
16876,16.0,25550863,0.1
16877,1.0,25950095,0.1
16878,2.0,26355565,0.1
16879,1.0,26767370,0.1
16880,1.0,27185610,0.1
16881,4.0,27610385,0.1
16882,20.0,27178972,0.1
16883,1.0,27603643,0.1
16884,1.0,28034949,0.1
16885,15.0,27596902,0.1
16886,1.0,28028103,0.1
16887,4.0,28466042,0.1
16888,4.0,28910823,0.1
16889,14.0,28459091,0.1
16890,12.0,28459091,0.1
16891,11.0,28459091,0.1
16892,11.0,28459091,0.1
16893,15.0,28014417,0.1
16894,6.0,28452142,0.1
16895,8.0,28452142,0.1
16896,3.0,28896706,0.1
16897,13.0,28896706,0.1
16898,3.0,29348217,0.1
16899,78.0,24762558,0.1
16900,10.0,24762558,0.1
16901,29.0,23601813,0.1
16902,17.0,23233034,0.1
16903,13.0,23233034,0.1
16904,39.0,21780969,0.1
16905,2.0,22121296,0.1
16906,15.0,21775650,0.1
16907,3.0,22115894,0.1
16908,11.0,22115894,0.1
16909,11.0,22115894,0.1
16910,7.0,22115894,0.1
16911,1.0,22461454,0.1
16912,7.0,22461454,0.1
16913,5.0,22812414,0.1
16914,10.0,22812414,0.1
16915,34.0,21743082,0.1
16916,22.0,21063610,0.1
16917,10.0,21063610,0.1
16918,10.0,21063610,0.1
16919,2.0,21392728,0.1
16920,13.0,21392728,0.1
16921,3.0,21726989,0.1
16922,15.0,21387504,0.1
16923,3.0,21721683,0.1
16924,1.0,22061084,0.1
16925,9.0,22061084,0.1
16926,13.0,22061084,0.1
16927,5.0,22405788,0.1
16928,20.0,22055697,0.1
16929,6.0,22400317,0.1
16930,6.0,22750321,0.1
16931,12.0,22750321,0.1
16932,37.0,21328425,0.1
16933,3.0,21661681,0.1
16934,3.0,22000144,0.1
16935,7.0,22000144,0.1
16936,18.0,21656391,0.1
16937,21.0,20979628,0.1
16938,3.0,21307434,0.1
16939,6.0,21640362,0.1
16940,1.0,21978492,0.1
16941,3.0,22321905,0.1
16942,5.0,22670684,0.1
16943,14.0,22316454,0.1
16944,1.0,22665148,0.1
16945,6.0,23019290,0.1
16946,9.0,23019290,0.1
16947,18.0,22659613,0.1
16948,26.0,21951500,0.1
16949,6.0,22294492,0.1
16950,2.0,22642843,0.1
16951,1.0,22996637,0.1
16952,7.0,22996637,0.1
16953,21.0,22277992,0.1
16954,8.0,22277992,0.1
16955,13.0,22277992,0.1
16956,5.0,22626085,0.1
16957,4.0,22979617,0.1
16958,16.0,22620560,0.1
16959,3.0,22974006,0.1
16960,3.0,23332974,0.1
16961,7.0,23332974,0.1
16962,6.0,23697551,0.1
16963,7.0,23697551,0.1
16964,3.0,24067825,0.1
16965,10.0,24067825,0.1
16966,5.0,24443884,0.1
16967,13.0,24443884,0.1
16968,6.0,24825819,0.1
16969,11.0,24825819,0.1
16970,9.0,24825819,0.1
16971,6.0,25213722,0.1
16972,37.0,23637864,0.1
16973,33.0,22529839,0.1
16974,1.0,22881867,0.1
16975,3.0,23239396,0.1
16976,2.0,23602511,0.1
16977,8.0,23602511,0.1
16978,2.0,23971300,0.1
16979,22.0,23222196,0.1
16980,6.0,23585042,0.1
16981,5.0,23953558,0.1
16982,15.0,23579283,0.1
16983,2.0,23947709,0.1
16984,4.0,24321891,0.1
16985,5.0,24701920,0.1
16986,4.0,25087887,0.1
16987,4.0,25479885,0.1
16988,6.0,25878008,0.1
16989,2.0,26282351,0.1
16990,10.0,26282351,0.1
16991,6.0,26693012,0.1
16992,19.0,26275933,0.1
16993,8.0,26275933,0.1
16994,6.0,26686494,0.1
16995,12.0,26686494,0.1
16996,3.0,27103470,0.1
16997,3.0,27526961,0.1
16998,9.0,27526961,0.1
16999,12.0,27526961,0.1
17000,5.0,27957069,0.1
17001,18.0,27520239,0.1
17002,4.0,27950242,0.1
17003,6.0,28386964,0.1
17004,7.0,28386964,0.1
17005,4.0,28830510,0.1
17006,10.0,28830510,0.1
17007,10.0,28830510,0.1
17008,13.0,28830510,0.1
17009,17.0,28380033,0.1
17010,11.0,28380033,0.1
17011,14.0,27936594,0.1
17012,2.0,28373103,0.1
17013,2.0,28816432,0.1
17014,14.0,28366175,0.1
17015,17.0,27922953,0.1
17016,16.0,27486656,0.1
17017,5.0,27916135,0.1
17018,22.0,27043755,0.1
17019,6.0,27466313,0.1
17020,2.0,27895474,0.1
17021,5.0,28331340,0.1
17022,14.0,27888662,0.1
17023,3.0,28324422,0.1
17024,4.0,28766991,0.1
17025,4.0,29216475,0.1
17026,1.0,29672982,0.1
17027,10.0,29672982,0.1
17028,3.0,30136622,0.1
17029,1.0,30607506,0.1
17030,1.0,31085748,0.1
17031,40.0,29142888,0.1
17032,1.0,29598245,0.1
17033,19.0,29135772,0.1
17034,17.0,28680525,0.1
17035,12.0,28680525,0.1
17036,19.0,28232391,0.1
17037,25.0,27350128,0.1
17038,6.0,27777473,0.1
17039,7.0,27777473,0.1
17040,12.0,27777473,0.1
17041,1.0,28211496,0.1
17042,7.0,28211496,0.1
17043,5.0,28652300,0.1
17044,14.0,28204607,0.1
17045,18.0,27763910,0.1
17046,8.0,27763910,0.1
17047,10.0,27763910,0.1
17048,4.0,28197721,0.1
17049,11.0,28197721,0.1
17050,1.0,28638310,0.1
17051,5.0,29085783,0.1
17052,14.0,28631317,0.1
17053,2.0,29078681,0.1
17054,16.0,28624326,0.1
17055,1.0,29071581,0.1
17056,2.0,29525824,0.1
17057,37.0,27680460,0.1
17058,3.0,28112967,0.1
17059,15.0,27673701,0.1
17060,11.0,27673701,0.1
17061,5.0,28106102,0.1
17062,3.0,28545259,0.1
17063,11.0,28545259,0.1
17064,4.0,28991278,0.1
17065,48.0,26726334,0.1
17066,6.0,27143932,0.1
17067,6.0,27568055,0.1
17068,3.0,27998805,0.1
17069,2.0,28436286,0.1
17070,21.0,27547652,0.1
17071,20.0,27117219,0.1
17072,12.0,27117219,0.1
17073,17.0,26693512,0.1
17074,7.0,26693512,0.1
17075,36.0,25025167,0.1
17076,1.0,25416185,0.1
17077,7.0,25416185,0.1
17078,1.0,25813312,0.1
17079,1.0,26216645,0.1
17080,15.0,25807009,0.1
17081,24.0,25000539,0.1
17082,1.0,25391172,0.1
17083,10.0,25391172,0.1
17084,19.0,24994434,0.1
17085,14.0,24603895,0.1
17086,4.0,24988330,0.1
17087,1.0,25378772,0.1
17088,21.0,24585685,0.1
17089,46.0,22664928,0.1
17090,19.0,22310788,0.1
17091,2.0,22659394,0.1
17092,1.0,23013447,0.1
17093,11.0,23013447,0.1
17094,8.0,23013447,0.1
17095,3.0,23373032,0.1
17096,1.0,23738235,0.1
17097,12.0,23738235,0.1
17098,9.0,23738235,0.1
17099,18.0,23367325,0.1
17100,4.0,23732439,0.1
17101,2.0,24103258,0.1
17102,1.0,24479871,0.1
17103,4.0,24862368,0.1
17104,18.0,24473893,0.1
17105,17.0,24091488,0.1
17106,4.0,24467917,0.1
17107,26.0,23703294,0.1
17108,2.0,24073657,0.1
17109,1.0,24449807,0.1
17110,9.0,24449807,0.1
17111,11.0,24449807,0.1
17112,13.0,24449807,0.1
17113,1.0,24831835,0.1
17114,1.0,25219832,0.1
17115,7.0,25219832,0.1
17116,10.0,25219832,0.1
17117,7.0,25219832,0.1
17118,15.0,24825772,0.1
17119,1.0,25213674,0.1
17120,2.0,25607637,0.1
17121,11.0,25607637,0.1
17122,8.0,25607637,0.1
17123,3.0,26007756,0.1
17124,10.0,26007756,0.1
17125,17.0,25601384,0.1
17126,8.0,25601384,0.1
17127,8.0,25601384,0.1
17128,27.0,24801340,0.1
17129,9.0,24801340,0.1
17130,6.0,25188860,0.1
17131,14.0,24795284,0.1
17132,21.0,24020431,0.1
17133,15.0,23645111,0.1
17134,4.0,24014565,0.1
17135,1.0,24389792,0.1
17136,3.0,24770882,0.1
17137,6.0,25157927,0.1
17138,56.0,22406278,0.1
17139,16.0,22056179,0.1
17140,8.0,22056179,0.1
17141,2.0,22400806,0.1
17142,6.0,22750818,0.1
17143,4.0,23106299,0.1
17144,1.0,23467334,0.1
17145,1.0,23834011,0.1
17146,5.0,24206417,0.1
17147,41.0,22693515,0.1
17148,1.0,23048101,0.1
17149,3.0,23408227,0.1
17150,4.0,23773980,0.1
17151,4.0,24145448,0.1
17152,20.0,23768175,0.1
17153,3.0,24139552,0.1
17154,5.0,24516732,0.1
17155,10.0,24516732,0.1
17156,6.0,24899805,0.1
17157,35.0,23343567,0.1
17158,7.0,23343567,0.1
17159,10.0,23343567,0.1
17160,7.0,23343567,0.1
17161,5.0,23708310,0.1
17162,4.0,24078752,0.1
17163,13.0,24078752,0.1
17164,18.0,23702521,0.1
17165,6.0,24072872,0.1
17166,7.0,24072872,0.1
17167,2.0,24449010,0.1
17168,11.0,24449010,0.1
17169,1.0,24831025,0.1
17170,1.0,25219009,0.1
17171,1.0,25613056,0.1
17172,5.0,26013260,0.1
17173,4.0,26419717,0.1
17174,1.0,26832525,0.1
17175,4.0,27251783,0.1
17176,3.0,27677592,0.1
17177,9.0,27677592,0.1
17178,35.0,25947742,0.1
17179,4.0,26353175,0.1
17180,7.0,26353175,0.1
17181,1.0,26764943,0.1
17182,12.0,26764943,0.1
17183,11.0,26764943,0.1
17184,4.0,27183145,0.1
17185,8.0,27183145,0.1
17186,13.0,27183145,0.1
17187,3.0,27607881,0.1
17188,1.0,28039254,0.1
17189,24.0,27163027,0.1
17190,17.0,26738604,0.1
17191,9.0,26738604,0.1
